FECHA EVENTO,ESTADO,MUNICIPIO,CORTA,LARGA,TOTAL,CARGS,GDAS,CARTS,
26/09/2014,B.C.,"TIJUANA, B.C.",7,2,9,0,0,0,
26/09/2014,MICH.,"LA HUACANA, MICH.",5,2,7,4,0,6,
26/09/2014,OAX.,"SAN PEDRO POCHUTLA, OAX.",1,5,6,34,0,140,
26/09/2014,TAB.,"CENTRO, TAB.",2,0,2,0,0,80,
26/09/2014,N.L.,"GARCIA, N.L.",1,1,2,100,0,800,
26/09/2014,MICH.,"COAHUAYANA, MICH.",1,1,2,1,0,0,
26/09/2014,PUE.,"PUE., PUE.",1,0,1,0,0,0,
26/09/2014,JAL.,"TLAQUEPAQUE, JAL.",1,0,1,0,0,0,
26/09/2014,COL.,"TECOMÁN, COL.",1,0,1,0,0,0,
26/09/2014,AGS.,"SAN JOSÉ DE GRACIA, AGS.",0,0,0,0,0,76,
27/09/2014,B.C.,"TIJUANA, B.C.",3,1,4,0,0,0,
27/09/2014,MICH.,"LAZARO CARDENAS, MICH.",3,1,4,1,0,36,
27/09/2014,JAL.,"TLAQUEPAQUE, JAL.",1,0,1,0,0,0,
28/09/2014,B.C.,"MEXICALI, B.C.",2,5,7,0,0,0,
28/09/2014,MICH.,"ZAMORA, MICH.",3,3,6,1,0,0,
28/09/2014,MICH.,"LAZARO CARDENAS, MICH.",3,0,3,2,0,32,
28/09/2014,N.L.,"JUAREZ, N.L.",0,0,0,0,0,30,
29/09/2014,B.C.,"TIJUANA, B.C.",4,2,6,0,0,0,
29/09/2014,MICH.,"LAZARO CARDENAS, MICH.",2,2,4,0,0,50,
29/09/2014,MICH.,"GABRIEL ZAMORA, MICH.",2,1,3,0,0,23,
29/09/2014,COL.,"COL., COL.",1,0,1,0,0,0,
29/09/2014,MICH.,"LA HUACANA, MICH.",0,1,1,1,0,0,
29/09/2014,AGS.,"AGS., AGS.",1,0,1,0,0,220,
30/09/2014,D.F.,"XOCHIMILCO, D.F.",32,8,40,0,2,80,
30/09/2014,B.C.,"MEXICALI, B.C.",3,8,11,0,0,0,
30/09/2014,MICH.,"ZAMORA, MICH.",3,0,3,0,0,320,
30/09/2014,AGS.,"AGS., AGS.",1,1,2,0,0,0,
30/09/2014,SIN.,"ELOTA, SIN.",0,1,1,1,0,0,
30/09/2014,MICH.,"ARTEAGA, MICH.",1,0,1,0,0,0,
30/09/2014,MICH.,"LAZARO CARDENAS, MICH.",1,0,1,0,0,0,
30/09/2014,B.C.,"TIJUANA, B.C.",0,1,1,0,0,0,
30/09/2014,COAH.,"SALTILLO, COAH.",1,0,1,0,0,0,
30/09/2014,N.L.,"GARCIA, N.L.",0,0,0,1,0,100,
01/10/2014,D.F.,"XOCHIMILCO, D.F.",40,15,55,0,2,0,
01/10/2014,B.C.,"MEXICALI, B.C.",5,7,12,0,0,0,
01/10/2014,SIN.,"ESCUINAPA, SIN.",2,4,6,0,0,0,
01/10/2014,SIN.,"ELOTA, SIN.",1,4,5,0,0,0,
01/10/2014,MICH.,"LAZARO CARDENAS, MICH.",2,2,4,0,0,0,
01/10/2014,N.L.,"MONTERREY, N.L.",3,0,3,19,0,60,
01/10/2014,MICH.,"GABRIEL ZAMORA, MICH.",0,2,2,0,0,1050,
01/10/2014,MICH.,"LA HUACANA, MICH.",2,0,2,2,0,0,
01/10/2014,B.C.,"ENSENADA, B.C.",0,2,2,0,0,0,
01/10/2014,YUC.,"UMAN, YUC.",1,0,1,0,0,0,
01/10/2014,PUE.,"PUE., PUE.",0,1,1,1,0,0,
01/10/2014,B.C.,"TIJUANA, B.C.",0,1,1,0,0,0,
01/10/2014,B.C.,"ENSENADA, B.C.",0,1,1,0,0,0,
01/10/2014,AGS.,"AGS., AGS.",1,0,1,0,0,0,
01/10/2014,COAH.,"SALTILLO, COAH.",0,0,0,0,0,19,
02/10/2014,D.F.,"XOCHIMILCO, D.F.",22,3,25,0,0,0,
02/10/2014,B.C.,"MEXICALI, B.C.",4,5,9,0,0,0,
02/10/2014,N.L.,"MONTERREY, N.L.",7,1,8,106,0,1875,
02/10/2014,B.C.,"TIJUANA, B.C.",2,5,7,0,0,0,
02/10/2014,MICH.,"URUAPAN, MICH.",3,3,6,0,0,6,
02/10/2014,SIN.,"ESCUINAPA, SIN.",5,0,5,0,0,0,
02/10/2014,SIN.,"ELOTA, SIN.",1,3,4,0,0,0,
02/10/2014,B.C.,"ENSENADA, B.C.",1,1,2,0,0,0,
02/10/2014,AGS.,"AGS., AGS.",0,2,2,0,0,0,
02/10/2014,MICH.,"TIQUICHEO DE NICOLAS ROMERO, MICH.",0,2,2,0,0,0,
02/10/2014,S.L.P.,"SAN LUIS POTOSI, S.L.P.",1,0,1,0,0,0,
02/10/2014,MICH.,"ZINAPECUARO, MICH.",1,0,1,1,0,29,
02/10/2014,MICH.,"HUETAMO, MICH.",1,0,1,0,0,0,
02/10/2014,COL.,"TECOMÁN, COL.",1,0,1,0,0,0,
02/10/2014,B.C.S.,"MULEGÉ, B.C.S.",0,1,1,0,0,0,
02/10/2014,N.L.,"SAN NICOLAS DE LOS GARZA, N.L.",0,0,0,0,0,175,
03/10/2014,B.C.,"TIJUANA, B.C.",29,13,42,0,0,0,
03/10/2014,D.F.,"XOCHIMILCO, D.F.",29,2,31,0,3,0,
03/10/2014,N.L.,"MONTERREY, N.L.",5,4,9,0,0,624,
03/10/2014,COL.,"TECOMÁN, COL.",2,1,3,0,0,0,
03/10/2014,SIN.,"ESCUINAPA, SIN.",1,1,2,0,0,0,
03/10/2014,B.C.S.,"MULEGÉ, B.C.S.",0,1,1,0,0,0,
03/10/2014,N.L.,"SAN NICOLAS DE LOS GARZA, N.L.",1,0,1,0,0,0,
03/10/2014,SIN.,"ELOTA, SIN.",0,0,0,0,2,0,
03/10/2014,AGS.,"AGS., AGS.",0,0,0,0,0,130,
03/10/2014,COAH.,"SALTILLO, COAH.",0,0,0,4,0,141,
04/10/2014,TAMPS.,"MATAMOROS, TAMPS.",9,3,12,0,0,0,
04/10/2014,B.C.,"TIJUANA, B.C.",7,5,12,0,0,0,
04/10/2014,N.L.,"MONTERREY, N.L.",4,2,6,9,1,420,
04/10/2014,MICH.,"URUAPAN, MICH.",4,2,6,0,0,163,
04/10/2014,MICH.,"URUAPAN, MICH.",4,1,5,0,0,147,
04/10/2014,MICH.,"HUETAMO, MICH.",3,2,5,3,0,0,
04/10/2014,MICH.,"HUETAMO, MICH.",4,0,4,2,0,2,
04/10/2014,MICH.,"ZINAPECUARO, MICH.",3,0,3,2,0,0,
04/10/2014,MICH.,"ZINAPECUARO, MICH.",2,0,2,1,0,174,
04/10/2014,N.L.,"SAN NICOLAS DE LOS GARZA, N.L.",0,1,1,18,0,0,
04/10/2014,MICH.,"TIQUICHEO DE NICOLAS ROMERO, MICH.",0,1,1,0,0,0,
04/10/2014,MICH.,"TIQUICHEO DE NICOLAS ROMERO, MICH.",1,0,1,0,0,0,
05/10/2014,N.L.,"MONTERREY, N.L.",11,2,13,12,4,131,
06/10/2014,D.F.,"TLALPAN, D.F.",23,3,26,0,1,20,
06/10/2014,MICH.,"ZINAPECUARO, MICH.",3,11,14,2,0,17,
06/10/2014,AGS.,"AGS., AGS.",8,1,9,2,0,14,
06/10/2014,B.C.,"TIJUANA, B.C.",5,3,8,0,0,0,
06/10/2014,MICH.,"URUAPAN, MICH.",3,4,7,1,0,157,
06/10/2014,SIN.,"ELOTA, SIN.",3,1,4,0,0,0,
06/10/2014,SIN.,"ESCUINAPA, SIN.",3,0,3,0,1,0,
06/10/2014,MOR.,"CUERNAVACA, MOR.",2,1,3,2,0,0,
06/10/2014,N.L.,"MONTERREY, N.L.",1,1,2,1,0,550,
06/10/2014,JAL.,"TLAQUEPAQUE, JAL.",0,1,1,0,0,0,
06/10/2014,COAH.,"SALTILLO, COAH.",1,0,1,1,0,464,
06/10/2014,CHIH.,"JUÁREZ, CHIH.",1,0,1,0,0,0,
06/10/2014,MICH.,"TIQUICHEO DE NICOLAS ROMERO, MICH.",1,0,1,1,0,0,
06/10/2014,MICH.,"HUETAMO, MICH.",1,0,1,1,0,0,
06/10/2014,N.L.,"SAN NICOLAS DE LOS GARZA, N.L.",0,1,1,0,0,339,
07/10/2014,D.F.,"TLALPAN, D.F.",21,0,21,0,3,0,
07/10/2014,MICH.,"ZINAPECUARO, MICH.",6,4,10,3,0,14,
07/10/2014,B.C.,"TIJUANA, B.C.",3,6,9,0,0,0,
07/10/2014,MICH.,"URUAPAN, MICH.",5,1,6,1,0,2306,
07/10/2014,SON.,"CABORCA, SON.",5,1,6,4,0,110,
07/10/2014,SIN.,"ESCUINAPA, SIN.",3,2,5,0,1,0,
07/10/2014,MICH.,"TIQUICHEO DE NICOLAS ROMERO, MICH.",4,1,5,1,0,0,
07/10/2014,AGS.,"AGS., AGS.",4,1,5,5,0,166,
07/10/2014,SON.,"AGUA PRIETA, SON.",4,1,5,0,0,0,
07/10/2014,MOR.,"CUERNAVACA, MOR.",1,3,4,2,2,250,
07/10/2014,SIN.,"ELOTA, SIN.",1,2,3,0,4,0,
07/10/2014,MICH.,"HUETAMO, MICH.",2,1,3,2,0,0,
07/10/2014,COL.,"COL., COL.",1,2,3,2,0,290,
07/10/2014,SON.,"IMURIS, SON.",3,0,3,2,0,0,
07/10/2014,SON.,"CANANEA, SON.",1,1,2,2,0,336,
07/10/2014,JAL.,"TLAQUEPAQUE, JAL.",0,1,1,0,0,0,
07/10/2014,CHIH.,"JUÁREZ, CHIH.",0,1,1,0,0,0,
07/10/2014,SON.,"NOGALES, SON.",1,0,1,0,0,0,
07/10/2014,SON.,"ALTAR, SON.",1,0,1,1,0,10,
07/10/2014,SON.,"PITIQUITO, SON.",1,0,1,1,0,0,
07/10/2014,SON.,"GENERAL PLUTARCO ELIAS CALLES, SON.",1,0,1,1,0,0,
07/10/2014,PUE.,"ATLIXCO, PUE.",0,0,0,0,0,61,
07/10/2014,COAH.,"SALTILLO, COAH.",0,0,0,0,0,32,
07/10/2014,SON.,"MAGDALENA, SON.",0,0,0,2,0,0,
08/10/2014,D.F.,"TLALPAN, D.F.",33,0,33,0,3,0,
08/10/2014,N.L.,"MONTERREY, N.L.",10,5,15,79,0,12556,
08/10/2014,SON.,"GUAYMAS, SON.",4,1,5,1,0,167,
08/10/2014,SON.,"NAVOJOA, SON.",4,1,5,0,0,79,
08/10/2014,AGS.,"AGS., AGS.",5,0,5,1,0,192,
08/10/2014,MICH.,"URUAPAN, MICH.",1,4,5,4,0,3034,
08/10/2014,SON.,"NOGALES, SON.",3,2,5,1,0,41,
08/10/2014,SON.,"CANANEA, SON.",3,2,5,0,0,275,
08/10/2014,SIN.,"ESCUINAPA, SIN.",1,3,4,0,0,0,
08/10/2014,SON.,"CABORCA, SON.",2,2,4,2,0,20,
08/10/2014,B.C.S.,"COMONDÚ, B.C.S.",0,3,3,0,0,0,
08/10/2014,COAH.,"SALTILLO, COAH.",3,0,3,0,0,408,
08/10/2014,MICH.,"ZINAPECUARO, MICH.",3,0,3,1,0,128,
08/10/2014,MICH.,"TIQUICHEO DE NICOLAS ROMERO, MICH.",2,1,3,3,0,0,
08/10/2014,SON.,"ALAMOS, SON.",2,0,2,1,0,0,
08/10/2014,SON.,"AGUA PRIETA, SON.",1,1,2,0,0,0,
08/10/2014,B.C.,"ENSENADA, B.C.",0,1,1,0,0,0,
08/10/2014,SON.,"CAJEME, SON.",1,0,1,0,0,50,
08/10/2014,SON.,"HUATABAMPO, SON.",1,0,1,0,0,24,
08/10/2014,SON.,"ETCHOJOA, SON.",1,0,1,0,0,0,
08/10/2014,SIN.,"ELOTA, SIN.",1,0,1,0,2,0,
08/10/2014,MICH.,"HUETAMO, MICH.",1,0,1,0,0,0,
08/10/2014,MOR.,"CUERNAVACA, MOR.",1,0,1,0,3,0,
08/10/2014,SON.,"FRONTERAS, SON.",0,1,1,0,0,0,
08/10/2014,SON.,"SANTA ANA, SON.",1,0,1,0,0,0,
08/10/2014,CHIH.,"JUÁREZ, CHIH.",1,0,1,0,0,0,
08/10/2014,PUE.,"PUE., PUE.",0,1,1,0,0,0,
08/10/2014,N.L.,"SAN NICOLAS DE LOS GARZA, N.L.",1,0,1,0,0,50,
08/10/2014,GRO.,"CHILAPA DE ALVAREZ, GRO.",1,0,1,0,0,0,
08/10/2014,COL.,"TECOMÁN, COL.",1,0,1,0,0,0,
08/10/2014,CHIH.,"JUÁREZ, CHIH.",1,0,1,0,0,0,
08/10/2014,GRO.,"CHILAPA DE ALVAREZ, GRO.",1,0,1,0,0,0,
08/10/2014,AGS.,"SAN JOSÉ DE GRACIA, AGS.",0,0,0,1,0,11,
08/10/2014,CHIS.,"UNIÓN JUÁREZ, CHIS.",0,0,0,0,1,0,
08/10/2014,SON.,"MAGDALENA, SON.",0,0,0,0,0,20,
08/10/2014,CHIH.,"NUEVO CASAS GRANDES, CHIH.",0,0,0,0,0,7,
08/10/2014,CHIH.,"CASAS GRANDES, CHIH.",0,0,0,0,0,7,
09/10/2014,D.F.,"TLALPAN, D.F.",30,5,35,0,0,0,
09/10/2014,SIN.,"ESCUINAPA, SIN.",3,2,5,0,0,0,
09/10/2014,SON.,"NOGALES, SON.",5,0,5,2,1,76,
09/10/2014,MICH.,"PARACHO, MICH.",3,1,4,1,0,506,
09/10/2014,SON.,"CABORCA, SON.",3,1,4,0,0,20,
09/10/2014,MOR.,"CUERNAVACA, MOR.",0,4,4,0,0,0,
09/10/2014,N.L.,"MONTERREY, N.L.",3,1,4,65,0,4323,
09/10/2014,SIN.,"ELOTA, SIN.",2,0,2,0,1,0,
09/10/2014,SON.,"CARBO, SON.",2,0,2,0,0,180,
09/10/2014,SON.,"CAJEME, SON.",1,1,2,0,0,4,
09/10/2014,SON.,"BENITO JUAREZ, SON.",2,0,2,0,0,20,
09/10/2014,SON.,"GUAYMAS, SON.",2,0,2,0,0,0,
09/10/2014,SON.,"NAVOJOA, SON.",2,0,2,0,0,73,
09/10/2014,SON.,"ALAMOS, SON.",2,0,2,1,0,0,
09/10/2014,SON.,"CANANEA, SON.",2,0,2,0,0,94,
09/10/2014,SON.,"FRONTERAS, SON.",0,2,2,0,0,0,
09/10/2014,AGS.,"AGS., AGS.",1,1,2,0,0,40,
09/10/2014,N.L.,"SAN NICOLAS DE LOS GARZA, N.L.",2,0,2,0,0,0,
09/10/2014,SON.,"HERMOSILLO, SON.",1,0,1,0,0,2100,
09/10/2014,SON.,"SANTA ANA, SON.",1,0,1,1,0,20,
09/10/2014,SON.,"GENERAL PLUTARCO ELIAS CALLES, SON.",0,1,1,0,0,0,
09/10/2014,NAY.,"ACAPONETA, NAY.",1,0,1,0,0,0,
09/10/2014,SON.,"AGUA PRIETA, SON.",0,0,0,3,0,0,
09/10/2014,SON.,"PUERTO PEÑASCO, SON.",0,0,0,2,0,9,
10/10/2014,D.F.,"TLALPAN, D.F.",31,12,43,0,1,30,
10/10/2014,TAMPS.,"MATAMOROS, TAMPS.",12,6,18,0,0,0,
10/10/2014,SIN.,"ESCUINAPA, SIN.",4,5,9,0,0,0,
10/10/2014,B.C.,"MEXICALI, B.C.",4,4,8,0,0,0,
10/10/2014,N.L.,"MONTERREY, N.L.",6,1,7,131,0,4570,
10/10/2014,SON.,"NAVOJOA, SON.",5,1,6,3,0,0,
10/10/2014,SON.,"NOGALES, SON.",2,4,6,30,0,60,
10/10/2014,SON.,"HERMOSILLO, SON.",5,0,5,0,0,1977,
10/10/2014,B.C.,"TIJUANA, B.C.",4,0,4,0,0,0,
10/10/2014,SIN.,"ELOTA, SIN.",2,2,4,0,0,0,
10/10/2014,MICH.,"PARACHO, MICH.",2,1,3,0,0,1675,
10/10/2014,MOR.,"CUERNAVACA, MOR.",2,1,3,0,2,232,
10/10/2014,B.C.,"ENSENADA, B.C.",2,0,2,0,0,0,
10/10/2014,COAH.,"TORREÓN, COAH.",1,1,2,0,0,391,
10/10/2014,PUE.,"ACATZINGO, PUE.",2,0,2,0,0,0,
10/10/2014,SON.,"EMPALME, SON.",2,0,2,6,0,34,
10/10/2014,SON.,"FRONTERAS, SON.",0,2,2,0,0,0,
10/10/2014,CHIH.,"JUÁREZ, CHIH.",1,0,1,0,0,0,
10/10/2014,SON.,"SAN MIGUEL DE HORCASITAS, SON.",1,0,1,1,0,30,
10/10/2014,SON.,"CAJEME, SON.",1,0,1,0,0,0,
10/10/2014,SON.,"HUATABAMPO, SON.",1,0,1,0,0,0,
10/10/2014,SON.,"SANTA ANA, SON.",1,0,1,0,0,0,
10/10/2014,SON.,"CABORCA, SON.",1,0,1,0,0,0,
10/10/2014,GRO.,"CHILAPA DE ALVAREZ, GRO.",1,0,1,1,0,7,
10/10/2014,SON.,"GUAYMAS, SON.",1,0,1,0,0,0,
10/10/2014,SON.,"ALAMOS, SON.",0,0,0,1,0,28,
10/10/2014,SON.,"CANANEA, SON.",0,0,0,0,1,4,
10/10/2014,N.L.,"SAN NICOLAS DE LOS GARZA, N.L.",0,0,0,68,0,0,
11/10/2014,SON.,"SAN LUIS RIO COLORADO, SON.",8,10,18,3,0,600,
11/10/2014,SON.,"HERMOSILLO, SON.",9,0,9,27,0,911,
11/10/2014,SON.,"NOGALES, SON.",3,2,5,2,0,127,
11/10/2014,MOR.,"CUERNAVACA, MOR.",4,1,5,3,2,292,
11/10/2014,SON.,"CAJEME, SON.",3,1,4,2,0,8,
11/10/2014,SON.,"NAVOJOA, SON.",3,0,3,0,0,460,
11/10/2014,SON.,"ALAMOS, SON.",3,0,3,1,0,0,
11/10/2014,MICH.,"PARACHO, MICH.",1,2,3,0,0,2694,
11/10/2014,TAMPS.,"MATAMOROS, TAMPS.",0,3,3,0,0,0,
11/10/2014,SON.,"CABORCA, SON.",0,3,3,0,0,0,
11/10/2014,SON.,"ETCHOJOA, SON.",2,0,2,0,0,0,
11/10/2014,SON.,"FRONTERAS, SON.",0,2,2,0,0,0,
11/10/2014,SON.,"GENERAL PLUTARCO ELIAS CALLES, SON.",2,0,2,0,0,0,
11/10/2014,SON.,"SAN MIGUEL DE HORCASITAS, SON.",0,1,1,0,0,0,
11/10/2014,SON.,"BENITO JUAREZ, SON.",1,0,1,0,0,0,
11/10/2014,SON.,"EMPALME, SON.",0,1,1,0,0,0,
11/10/2014,MICH.,"AGUILILLA, MICH.",0,1,1,1,0,0,
11/10/2014,SON.,"MAGDALENA, SON.",0,1,1,0,0,0,
11/10/2014,SON.,"CANANEA, SON.",0,1,1,0,0,0,
11/10/2014,GRO.,"COAHUAYUTLA DE JOSE MARIA IZAZAGA, GRO.",0,1,1,0,0,0,
11/10/2014,TLAX.,"TLAX., TLAX.",0,1,1,0,0,0,
11/10/2014,N.L.,"GUADALUPE, N.L.",0,0,0,2,0,2000,
12/10/2014,MOR.,"CUERNAVACA, MOR.",3,1,4,3,2,605,
12/10/2014,GRO.,"TECPAN DE GALEANA, GRO.",0,2,2,0,0,0,
12/10/2014,MICH.,"PARACHO, MICH.",1,0,1,0,0,3579,
12/10/2014,MICH.,"PARACHO, MICH.",1,0,1,0,0,357,
13/10/2014,D.F.,"GUSTAVO A. MADERO, D.F.",27,1,28,0,2,0,
13/10/2014,GTO.,"SALAMANCA, GTO.",9,5,14,0,0,0,
13/10/2014,SON.,"SAN LUIS RIO COLORADO, SON.",4,2,6,2,0,0,
13/10/2014,TLAX.,"TLAX., TLAX.",3,2,5,2,0,2,
13/10/2014,SON.,"ALTAR, SON.",2,3,5,1,0,0,
13/10/2014,SON.,"CANANEA, SON.",2,2,4,1,0,0,
13/10/2014,SON.,"NAVOJOA, SON.",3,1,4,0,0,20,
13/10/2014,SON.,"ALAMOS, SON.",2,1,3,1,0,0,
13/10/2014,MOR.,"CUERNAVACA, MOR.",0,2,2,0,1,0,
13/10/2014,SON.,"NOGALES, SON.",1,1,2,19,1,39,
13/10/2014,SON.,"CABORCA, SON.",1,1,2,0,0,0,
13/10/2014,B.C.,"TIJUANA, B.C.",0,2,2,0,0,0,
13/10/2014,SON.,"HERMOSILLO, SON.",1,1,2,6,0,60,
13/10/2014,SIN.,"CONCORDIA, SIN.",1,1,2,0,0,0,
13/10/2014,MICH.,"AGUILILLA, MICH.",2,0,2,2,0,0,
13/10/2014,MICH.,"PARACHO, MICH.",1,1,2,0,0,1533,
13/10/2014,TAMPS.,"LLERA, TAMPS.",1,1,2,0,0,0,
13/10/2014,MICH.,"AGUILILLA, MICH.",2,0,2,2,0,0,
13/10/2014,COL.,"COL., COL.",0,1,1,0,0,0,
13/10/2014,SON.,"AGUA PRIETA, SON.",0,1,1,0,0,0,
13/10/2014,SON.,"PUERTO PEÑASCO, SON.",1,0,1,0,0,0,
13/10/2014,SON.,"SAHUARIPA, SON.",0,1,1,0,0,0,
13/10/2014,SON.,"GUAYMAS, SON.",1,0,1,0,0,40,
13/10/2014,N.L.,"GUADALUPE, N.L.",0,1,1,0,0,0,
13/10/2014,NAY.,"ACAPONETA, NAY.",1,0,1,0,0,0,
13/10/2014,CHIH.,"JUÁREZ, CHIH.",0,1,1,0,0,0,
13/10/2014,GRO.,"TECPAN DE GALEANA, GRO.",1,0,1,0,0,0,
13/10/2014,GRO.,"COAHUAYUTLA DE JOSE MARIA IZAZAGA, GRO.",1,0,1,0,0,0,
13/10/2014,SON.,"IMURIS, SON.",0,0,0,1,0,0,
13/10/2014,SON.,"SANTA ANA, SON.",0,0,0,12,0,0,
13/10/2014,COAH.,"SALTILLO, COAH.",0,0,0,0,0,151,
14/10/2014,D.F.,"GUSTAVO A. MADERO, D.F.",20,4,24,0,0,0,
14/10/2014,GTO.,"SALAMANCA, GTO.",14,10,24,0,1,30,
14/10/2014,SON.,"HERMOSILLO, SON.",11,1,12,12,0,154,
14/10/2014,SON.,"SAN LUIS RIO COLORADO, SON.",2,5,7,2,0,176,
14/10/2014,SON.,"NOGALES, SON.",5,1,6,2,0,65,
14/10/2014,MOR.,"CUERNAVACA, MOR.",4,2,6,1,3,35,
14/10/2014,TLAX.,"TLAX., TLAX.",4,2,6,1,0,0,
14/10/2014,GRO.,"CHILPANCINGO DE LOS BRAVO, GRO.",4,2,6,0,0,0,
14/10/2014,SIN.,"CONCORDIA, SIN.",5,0,5,0,0,0,
14/10/2014,MICH.,"PARACHO, MICH.",2,2,4,0,0,487,
14/10/2014,SON.,"CABORCA, SON.",1,3,4,0,0,60,
14/10/2014,B.C.,"ENSENADA, B.C.",0,4,4,0,0,0,
14/10/2014,N.L.,"GUADALUPE, N.L.",1,2,3,0,0,1189,
14/10/2014,MICH.,"CHURUMUCO, MICH.",2,1,3,0,0,0,
14/10/2014,SON.,"GUAYMAS, SON.",0,3,3,0,0,143,
14/10/2014,SON.,"NAVOJOA, SON.",3,0,3,2,0,0,
14/10/2014,JAL.,"ZAPOPAN, JAL.",2,1,3,0,0,0,
14/10/2014,SON.,"ALAMOS, SON.",1,1,2,0,0,0,
14/10/2014,TAMPS.,"RIO BRAVO, TAMPS.",2,0,2,4,0,0,
14/10/2014,SON.,"IMURIS, SON.",0,1,1,0,0,0,
14/10/2014,SON.,"CANANEA, SON.",1,0,1,0,0,60,
14/10/2014,SON.,"AGUA PRIETA, SON.",0,1,1,0,0,0,
14/10/2014,SON.,"FRONTERAS, SON.",0,1,1,0,0,0,
14/10/2014,SON.,"PUERTO PEÑASCO, SON.",1,0,1,0,0,0,
14/10/2014,SON.,"PITIQUITO, SON.",1,0,1,0,0,0,
14/10/2014,SON.,"SAN MIGUEL DE HORCASITAS, SON.",1,0,1,0,0,6,
14/10/2014,SON.,"CAJEME, SON.",1,0,1,2,0,20,
14/10/2014,SON.,"SAHUARIPA, SON.",1,0,1,0,0,0,
14/10/2014,SON.,"ETCHOJOA, SON.",1,0,1,0,0,0,
14/10/2014,COL.,"COL., COL.",1,0,1,0,0,0,
14/10/2014,AGS.,"AGS., AGS.",1,0,1,1,0,0,
14/10/2014,B.C.,"ENSENADA, B.C.",0,1,1,0,0,0,
14/10/2014,COAH.,"SALTILLO, COAH.",0,0,0,2,0,254,
15/10/2014,GTO.,"SALAMANCA, GTO.",16,12,28,0,0,0,
15/10/2014,D.F.,"GUSTAVO A. MADERO, D.F.",25,1,26,0,0,0,
15/10/2014,TAMPS.,"RIO BRAVO, TAMPS.",3,4,7,0,0,400,
15/10/2014,SON.,"HERMOSILLO, SON.",5,0,5,63,0,20,
15/10/2014,SON.,"CAJEME, SON.",4,1,5,1,0,0,
15/10/2014,COAH.,"TORREÓN, COAH.",4,0,4,0,0,0,
15/10/2014,TLAX.,"TLAX., TLAX.",4,0,4,4,0,0,
15/10/2014,SIN.,"CONCORDIA, SIN.",2,2,4,0,0,0,
15/10/2014,SON.,"NAVOJOA, SON.",2,1,3,0,0,0,
15/10/2014,SON.,"ALAMOS, SON.",2,1,3,0,0,0,
15/10/2014,MICH.,"PARACHO, MICH.",1,2,3,0,0,1754,
15/10/2014,MICH.,"AGUILILLA, MICH.",2,0,2,1,0,0,
15/10/2014,B.C.,"TIJUANA, B.C.",1,1,2,0,0,0,
15/10/2014,YUC.,"TIXCACALCUPUL, YUC.",0,1,1,0,0,0,
15/10/2014,COAH.,"SALTILLO, COAH.",1,0,1,0,0,175,
15/10/2014,CHIH.,"JUÁREZ, CHIH.",1,0,1,0,0,0,
15/10/2014,SON.,"SAN MIGUEL DE HORCASITAS, SON.",1,0,1,0,0,14,
15/10/2014,SON.,"HUATABAMPO, SON.",1,0,1,0,0,0,
15/10/2014,AGS.,"AGS., AGS.",1,0,1,4,0,45,
15/10/2014,COL.,"TECOMÁN, COL.",0,1,1,0,0,0,
15/10/2014,SON.,"GUAYMAS, SON.",0,0,0,1,0,7,
15/10/2014,SON.,"EMPALME, SON.",0,0,0,0,0,9,
15/10/2014,SON.,"ETCHOJOA, SON.",0,0,0,0,0,16,
15/10/2014,PUE.,"ACATZINGO, PUE.",0,0,0,0,1,13,
16/10/2014,GTO.,"SALAMANCA, GTO.",22,5,27,0,0,0,
16/10/2014,D.F.,"GUSTAVO A. MADERO, D.F.",17,0,17,0,0,500,
16/10/2014,SON.,"CABORCA, SON.",4,1,5,0,0,0,
16/10/2014,SON.,"SAN LUIS RIO COLORADO, SON.",1,4,5,2,0,75,
16/10/2014,TLAX.,"TLAX., TLAX.",3,1,4,2,0,0,
16/10/2014,CHIH.,"JUÁREZ, CHIH.",2,2,4,0,0,0,
16/10/2014,MICH.,"PATZCUARO, MICH.",0,3,3,0,0,0,
16/10/2014,SON.,"HERMOSILLO, SON.",3,0,3,1,0,40,
16/10/2014,MOR.,"CUERNAVACA, MOR.",2,0,2,0,0,20,
16/10/2014,AGS.,"AGS., AGS.",1,1,2,0,0,0,
16/10/2014,GRO.,"TELOLOAPAN, GRO.",1,1,2,0,0,0,
16/10/2014,MICH.,"HGO., MICH.",1,1,2,1,0,89,
16/10/2014,SON.,"NOGALES, SON.",1,1,2,0,0,83,
16/10/2014,SON.,"CANANEA, SON.",2,0,2,0,0,20,
16/10/2014,SON.,"AGUA PRIETA, SON.",0,2,2,1,0,10,
16/10/2014,SON.,"PITIQUITO, SON.",0,2,2,0,0,0,
16/10/2014,SON.,"NAVOJOA, SON.",2,0,2,2,0,117,
16/10/2014,COL.,"COL., COL.",1,0,1,0,0,0,
16/10/2014,CHIH.,"HGO. DEL PARRAL, CHIH.",0,1,1,0,0,0,
16/10/2014,SON.,"SANTA ANA, SON.",1,0,1,0,0,40,
16/10/2014,SON.,"FRONTERAS, SON.",0,1,1,0,0,0,
16/10/2014,SON.,"CAJEME, SON.",1,0,1,6,0,0,
16/10/2014,SON.,"BENITO JUAREZ, SON.",1,0,1,7,0,0,
16/10/2014,COAH.,"SALTILLO, COAH.",1,0,1,0,0,195,
16/10/2014,SIN.,"CONCORDIA, SIN.",1,0,1,0,0,0,
